PEOPLE_POSITIVE_CASES_COUNT,REPORT_DATE,CONTINENT_NAME,COUNTRY_SHORT_NAME,PEOPLE_DEATH_COUNT
308572,10/23/2020,Asia,Israel,2319
281481,10/8/2020,Asia,Israel,1824
291828,10/12/2020,Asia,Israel,1983
38670,7/13/2020,Asia,Israel,362
96,3/13/2020,Asia,Israel,0
287858,10/10/2020,Asia,Israel,1886
0,2/1/2020,Asia,Israel,0
0,1/15/2020,Asia,Israel,0
0,1/3/2020,Asia,Israel,0
114434,10/31/2020,Asia,Oman,1208
98057,9/29/2020,Asia,Oman,924
52,3/22/2020,Asia,Oman,0
58179,7/14/2020,Asia,Oman,259
3574,5/12/2020,Asia,Oman,17
7,3/4/2020,Asia,Oman,0
5811,10/21/2020,Asia,Sri Lanka,13
5625,10/20/2020,Asia,Sri Lanka,13
3123,9/8/2020,Asia,Sri Lanka,12
5038,10/14/2020,Asia,Sri Lanka,13
106,3/28/2020,Asia,Sri Lanka,0
143,4/2/2020,Asia,Sri Lanka,2
2054,7/2/2020,Asia,Sri Lanka,11
2953,8/24/2020,Asia,Sri Lanka,12
1469,5/28/2020,Asia,Sri Lanka,10
420,4/25/2020,Asia,Sri Lanka,7
992,5/19/2020,Asia,Sri Lanka,9
1,2/11/2020,Asia,Sri Lanka,0
1905,6/16/2020,Asia,Sri Lanka,11
295849,8/31/2020,Asia,Pakistan,6294
296149,9/1/2020,Asia,Pakistan,6298
289832,8/18/2020,Asia,Pakistan,6190
287300,8/14/2020,Asia,Pakistan,6153
283487,8/8/2020,Asia,Pakistan,6068
4,3/3/2020,Asia,Pakistan,0
21,3/13/2020,Asia,Pakistan,0
0,2/25/2020,Asia,Pakistan,0
103671,6/8/2020,Asia,Pakistan,2067
0,1/31/2020,Asia,Pakistan,0
64336,10/21/2020,Asia,Lebanon,531
75845,10/29/2020,Asia,Lebanon,602
954,5/20/2020,Asia,Lebanon,26
230,3/22/2020,Asia,Lebanon,4
13687,8/26/2020,Asia,Lebanon,138
796,5/9/2020,Asia,Lebanon,26
2775,7/19/2020,Asia,Lebanon,40
1097,5/24/2020,Asia,Lebanon,26
859,5/12/2020,Asia,Lebanon,26
1,2/26/2020,Asia,Lebanon,0
0,2/16/2020,Asia,Lebanon,0
562,3/28/2020,Asia,Qatar,0
4103,4/17/2020,Asia,Qatar,7
110153,7/30/2020,Asia,Qatar,169
117008,8/24/2020,Asia,Qatar,193
109880,7/29/2020,Asia,Qatar,167
14096,5/2/2020,Asia,Qatar,12
104016,7/14/2020,Asia,Qatar,149
12,3/8/2020,Asia,Qatar,0
262,3/13/2020,Asia,Qatar,0
0,1/4/2020,Asia,Qatar,0
0,3/25/2020,Asia,Yemen,0
1502,7/15/2020,Asia,Yemen,430
1,4/26/2020,Asia,Yemen,0
1893,8/20/2020,Asia,Yemen,539
1869,8/17/2020,Asia,Yemen,530
923,6/21/2020,Asia,Yemen,254
906,6/19/2020,Asia,Yemen,248
0,3/1/2020,Asia,Yemen,0
0,2/22/2020,Asia,Yemen,0
0,2/6/2020,Asia,Yemen,0
0,1/25/2020,Asia,Yemen,0
90409,9/24/2020,Asia,China,4738
89953,9/3/2020,Asia,China,4727
84422,6/17/2020,Asia,China,4638
83754,4/17/2020,Asia,China,4636
85246,7/16/2020,Asia,China,4644
81484,3/23/2020,Asia,China,3274
84917,7/8/2020,Asia,China,4641
84725,6/27/2020,Asia,China,4641
59,1/16/2020,Asia,China,2
1693,3/29/2020,Asia,Japan,52
14088,4/30/2020,Asia,Japan,415
16930,6/2/2020,Asia,Japan,894
14281,5/1/2020,Asia,Japan,432
52954,10/6/2020,Asia,Palestine,402
58539,10/19/2020,Asia,Palestine,479
335,4/23/2020,Asia,Palestine,2
329,4/21/2020,Asia,Palestine,2
795,6/19/2020,Asia,Palestine,5
291,4/16/2020,Asia,Palestine,2
0,3/5/2020,Asia,Palestine,0
0,1/20/2020,Asia,Palestine,0
0,1/4/2020,Asia,Palestine,0
146,9/30/2020,Asia,Brunei Darussalam,3
148,10/29/2020,Asia,Brunei Darussalam,3
146,10/3/2020,Asia,Brunei Darussalam,3
146,10/10/2020,Asia,Brunei Darussalam,3
141,7/15/2020,Asia,Brunei Darussalam,3
141,8/7/2020,Asia,Brunei Darussalam,3
141,5/15/2020,Asia,Brunei Darussalam,1
141,5/12/2020,Asia,Brunei Darussalam,1
0,1/20/2020,Asia,Brunei Darussalam,0
0,1/19/2020,Asia,Brunei Darussalam,0
135589,9/11/2020,Asia,Kazakhstan,1952
131695,9/2/2020,Asia,Kazakhstan,1883
111822,8/9/2020,Asia,Kazakhstan,1109
71838,7/20/2020,Asia,Kazakhstan,375
127462,8/26/2020,Asia,Kazakhstan,1781
100075,8/4/2020,Asia,Kazakhstan,1109
10382,5/30/2020,Asia,Kazakhstan,37
12694,6/7/2020,Asia,Kazakhstan,53
0,3/4/2020,Asia,Kazakhstan,0
0,2/25/2020,Asia,Kazakhstan,0
6,3/27/2020,Asia,Laos,0
0,2/13/2020,Asia,Laos,0
19,7/13/2020,Asia,Laos,0
0,1/3/2020,Asia,Laos,0
3669,10/16/2020,Asia,Thailand,59
1875,4/3/2020,Asia,Thailand,15
2839,4/24/2020,Asia,Thailand,50
3321,8/4/2020,Asia,Thailand,58
3015,5/12/2020,Asia,Thailand,56
2518,4/11/2020,Asia,Thailand,35
3709,10/21/2020,Asia,Thailand,59
9334,8/31/2020,Asia,Malaysia,126
4987,4/15/2020,Asia,Malaysia,82
13504,10/7/2020,Asia,Malaysia,141
8677,7/9/2020,Asia,Malaysia,121
8637,6/30/2020,Asia,Malaysia,121
6894,5/18/2020,Asia,Malaysia,113
6656,5/11/2020,Asia,Malaysia,108
9175,8/16/2020,Asia,Malaysia,125
0,1/3/2020,Asia,Malaysia,0
540,10/20/2020,Asia,Taiwan,7
527,10/12/2020,Asia,Taiwan,7
496,9/11/2020,Asia,Taiwan,7
550,10/25/2020,Asia,Taiwan,7
440,5/10/2020,Asia,Taiwan,6
443,6/3/2020,Asia,Taiwan,7
59,3/16/2020,Asia,Taiwan,1
65385,10/30/2020,Asia,Jordan,740
0,2/7/2020,Asia,Jordan,0
1576,8/23/2020,Asia,Jordan,11
0,1/13/2020,Asia,Jordan,0
10943,10/13/2020,Asia,Maldives,35
9649,9/20/2020,Asia,Maldives,33
2553,7/10/2020,Asia,Maldives,13
0,2/12/2020,Asia,Maldives,0
0,1/30/2020,Asia,Maldives,0
0,1/27/2020,Asia,Maldives,0
0,2/2/2020,Asia,Maldives,0
0,1/17/2020,Asia,Maldives,0
0,1/7/2020,Asia,Maldives,0
0,1/3/2020,Asia,Maldives,0
14626,8/10/2020,Asia,South Korea,305
11065,5/18/2020,Asia,South Korea,263
12904,7/2/2020,Asia,South Korea,282
10774,5/1/2020,Asia,South Korea,248
0,1/14/2020,Asia,South Korea,0
11776,6/7/2020,Asia,South Korea,273
15039,8/15/2020,Asia,South Korea,305
80,2/20/2020,Asia,South Korea,0
26271,10/29/2020,Asia,South Korea,462
234,9/9/2020,Asia,Bhutan,0
5,4/3/2020,Asia,Bhutan,0
11,5/13/2020,Asia,Bhutan,0
5,4/4/2020,Asia,Bhutan,0
261,9/22/2020,Asia,Bhutan,0
7,4/23/2020,Asia,Bhutan,0
108,8/7/2020,Asia,Bhutan,0
21,5/16/2020,Asia,Bhutan,0
304,10/9/2020,Asia,Bhutan,0
21,5/21/2020,Asia,Bhutan,0
86,7/17/2020,Asia,Bhutan,0
7,4/28/2020,Asia,Bhutan,0
1,3/7/2020,Asia,Bhutan,0
0,1/13/2020,Asia,Bhutan,0
59,5/3/2020,Asia,Nepal,0
16531,7/10/2020,Asia,Nepal,35
101,5/9/2020,Asia,Nepal,0
75,5/4/2020,Asia,Nepal,0
1,3/7/2020,Asia,Nepal,0
1,2/1/2020,Asia,Nepal,0
150115,8/10/2020,Asia,Iraq,5392
772,4/3/2020,Asia,Iraq,54
1602,4/22/2020,Asia,Iraq,83
2346,5/5/2020,Asia,Iraq,98
0,1/24/2020,Asia,Iraq,0
656,8/29/2020,Asia,Myanmar,6
2009,9/10/2020,Asia,Myanmar,14
32351,10/16/2020,Asia,Myanmar,765
2445,9/12/2020,Asia,Myanmar,15
46200,10/27/2020,Asia,Myanmar,1122
30437,10/14/2020,Asia,Myanmar,693
357,8/6/2020,Asia,Myanmar,6
359,8/7/2020,Asia,Myanmar,6
316,7/7/2020,Asia,Myanmar,6
0,2/4/2020,Asia,Myanmar,0
0,1/11/2020,Asia,Myanmar,0
283,10/14/2020,Asia,Cambodia,0
275,9/15/2020,Asia,Cambodia,0
268,8/12/2020,Asia,Cambodia,0
122,5/5/2020,Asia,Cambodia,0
1,3/7/2020,Asia,Cambodia,0
286455,9/11/2020,Asia,Turkey,6895
301348,9/20/2020,Asia,Turkey,7445
274943,9/4/2020,Asia,Turkey,6511
236112,8/6/2020,Asia,Turkey,5784
240804,8/10/2020,Asia,Turkey,5844
258249,8/24/2020,Asia,Turkey,6121
191,3/19/2020,Asia,Turkey,1
18,3/16/2020,Asia,Turkey,0
0,1/16/2020,Asia,Turkey,0
0,1/12/2020,Asia,Turkey,0
0,12/31/2019,Asia,Turkey,0
133721,5/8/2020,Asia,Turkey,3641
262507,8/27/2020,Asia,Turkey,6183
213131,8/30/2020,Asia,Philippines,3419
373144,10/28/2020,Asia,Philippines,7053
375180,10/29/2020,Asia,Philippines,7114
636,3/26/2020,Asia,Philippines,38
8488,5/1/2020,Asia,Philippines,568
51754,7/10/2020,Asia,Philippines,1318
46333,7/7/2020,Asia,Philippines,1303
49,3/12/2020,Asia,Philippines,2
0,1/12/2020,Asia,Philippines,0
0,1/7/2020,Asia,Philippines,0
311,9/17/2020,Asia,Mongolia,0
346,10/31/2020,Asia,Mongolia,0
339,10/26/2020,Asia,Mongolia,0
340,10/29/2020,Asia,Mongolia,0
36,4/24/2020,Asia,Mongolia,0
161,5/28/2020,Asia,Mongolia,0
16,4/14/2020,Asia,Mongolia,0
230,7/12/2020,Asia,Mongolia,0
16,4/11/2020,Asia,Mongolia,0
10,3/24/2020,Asia,Mongolia,0
0,12/31/2019,Asia,Mongolia,0
384666,9/6/2020,Asia,Iran,22154
464596,10/3/2020,Asia,Iran,26567
137724,5/26/2020,Asia,Iran,7451
317483,8/6/2020,Asia,Iran,17802
124603,5/20/2020,Asia,Iran,7119
276202,7/21/2020,Asia,Iran,14405
35408,3/29/2020,Asia,Iran,2517
187427,6/15/2020,Asia,Iran,8837
245688,7/8/2020,Asia,Iran,11931
169425,6/7/2020,Asia,Iran,8209
120198,5/18/2020,Asia,Iran,6988
1501,3/3/2020,Asia,Iran,66
449960,9/29/2020,Asia,Iran,25779
347835,8/19/2020,Asia,Iran,19972
0,1/31/2020,Asia,Iran,0
0,1/7/2020,Asia,Iran,0
3506,9/13/2020,Asia,Syria,152
1,3/25/2020,Asia,Syria,0
124,6/6/2020,Asia,Syria,6
0,2/12/2020,Asia,Syria,0
0,2/1/2020,Asia,Syria,0
21967,5/26/2020,Asia,Kuwait,165
46940,7/2/2020,Asia,Kuwait,358
65149,7/29/2020,Asia,Kuwait,442
79957,8/23/2020,Asia,Kuwait,513
75697,8/16/2020,Asia,Kuwait,498
0,2/10/2020,Asia,Kuwait,0
58,3/7/2020,Asia,Kuwait,0
0,1/5/2020,Asia,Kuwait,0
39254,9/30/2020,Asia,Afghanistan,1458
38606,9/12/2020,Asia,Afghanistan,1420
15750,6/2/2020,Asia,Afghanistan,265
37269,8/12/2020,Asia,Afghanistan,1344
36157,7/26/2020,Asia,Afghanistan,1259
4967,5/13/2020,Asia,Afghanistan,127
36471,7/29/2020,Asia,Afghanistan,1271
75,3/27/2020,Asia,Afghanistan,1
845,4/18/2020,Asia,Afghanistan,30
1703,4/28/2020,Asia,Afghanistan,57
7,3/12/2020,Asia,Afghanistan,0
7,3/13/2020,Asia,Afghanistan,0
0,12/31/2019,Asia,Afghanistan,0
75981,9/10/2020,Asia,United Arab Emirates,393
76911,9/11/2020,Asia,United Arab Emirates,398
61606,8/6/2020,Asia,United Arab Emirates,353
27892,5/23/2020,Asia,United Arab Emirates,241
45303,6/23/2020,Asia,United Arab Emirates,303
42636,6/16/2020,Asia,United Arab Emirates,291
5,2/6/2020,Asia,United Arab Emirates,0
64633,10/23/2020,Asia,Uzbekistan,541
59343,10/7/2020,Asia,Uzbekistan,489
18986,7/24/2020,Asia,Uzbekistan,103
25040,8/2/2020,Asia,Uzbekistan,149
3006,5/22/2020,Asia,Uzbekistan,13
6,3/16/2020,Asia,Uzbekistan,0
0,1/24/2020,Asia,Uzbekistan,0
0,1/10/2020,Asia,Uzbekistan,0
0,3/7/2020,Asia,Uzbekistan,0
314821,8/31/2020,Asia,Saudi Arabia,3870
333648,9/29/2020,Asia,Saudi Arabia,4712
343373,10/22/2020,Asia,Saudi Arabia,5235
136315,6/17/2020,Asia,Saudi Arabia,1052
248416,7/19/2020,Asia,Saudi Arabia,2447
217108,7/8/2020,Asia,Saudi Arabia,2017
133,3/17/2020,Asia,Saudi Arabia,0
178504,6/28/2020,Asia,Saudi Arabia,1511
145991,6/19/2020,Asia,Saudi Arabia,1139
20,3/11/2020,Asia,Saudi Arabia,0
0,2/10/2020,Asia,Saudi Arabia,0
404048,10/30/2020,Asia,Indonesia,13701
207203,9/11/2020,Asia,Indonesia,8456
180646,9/3/2020,Asia,Indonesia,7616
275213,9/28/2020,Asia,Indonesia,10386
271339,9/27/2020,Asia,Indonesia,10308
22750,5/26/2020,Asia,Indonesia,1391
40400,6/17/2020,Asia,Indonesia,2231
157859,8/26/2020,Asia,Indonesia,6858
29521,6/6/2020,Asia,Indonesia,1770
56385,7/1/2020,Asia,Indonesia,2876
14032,5/11/2020,Asia,Indonesia,973
74018,7/12/2020,Asia,Indonesia,3535
115056,8/5/2020,Asia,Indonesia,5388
143043,8/19/2020,Asia,Indonesia,6277
6,3/10/2020,Asia,Indonesia,0
0,2/18/2020,Asia,Indonesia,0
0,12/31/2019,Asia,Indonesia,0
1060,9/13/2020,Asia,Vietnam,35
1107,10/11/2020,Asia,Vietnam,35
373,7/15/2020,Asia,Vietnam,0
1029,8/26/2020,Asia,Vietnam,27
331,6/8/2020,Asia,Vietnam,0
334,6/14/2020,Asia,Vietnam,0
16,3/1/2020,Asia,Vietnam,0
13,2/8/2020,Asia,Vietnam,0
65039,9/22/2020,Asia,Bahrain,221
51574,9/1/2020,Asia,Bahrain,190
80255,10/26/2020,Asia,Bahrain,312
15417,6/9/2020,Asia,Bahrain,27
1773,4/19/2020,Asia,Bahrain,7
46430,8/17/2020,Asia,Bahrain,170
9138,5/25/2020,Asia,Bahrain,14
36004,7/19/2020,Asia,Bahrain,124
8802,5/24/2020,Asia,Bahrain,13
3383,5/4/2020,Asia,Bahrain,8
998,4/11/2020,Asia,Bahrain,6
17713,6/13/2020,Asia,Bahrain,36
60307,9/15/2020,Asia,Bahrain,213
210,3/14/2020,Asia,Bahrain,0
214,3/16/2020,Asia,Bahrain,0
0,2/18/2020,Asia,Bahrain,0
0,2/5/2020,Asia,Bahrain,0
5816,5/14/2020,Asia,Bahrain,10
43820,8/30/2020,Asia,Kyrgyzstan,1058
39919,8/9/2020,Asia,Kyrgyzstan,1468
11977,7/15/2020,Asia,Kyrgyzstan,160
1350,5/22/2020,Asia,Kyrgyzstan,14
0,1/31/2020,Asia,Kyrgyzstan,0
0,1/22/2020,Asia,Kyrgyzstan,0
28,9/29/2020,Asia,Timor Leste,0
27,9/8/2020,Asia,Timor Leste,0
27,9/2/2020,Asia,Timor Leste,0
27,9/20/2020,Asia,Timor Leste,0
24,6/24/2020,Asia,Timor Leste,0
24,7/25/2020,Asia,Timor Leste,0
24,7/24/2020,Asia,Timor Leste,0
24,6/7/2020,Asia,Timor Leste,0
0,2/4/2020,Asia,Timor Leste,0
9895,10/4/2020,Asia,Tajikistan,77
9646,9/28/2020,Asia,Tajikistan,75
10137,10/10/2020,Asia,Tajikistan,79
0,4/10/2020,Asia,Tajikistan,0
5691,6/26/2020,Asia,Tajikistan,52
0,4/23/2020,Asia,Tajikistan,0
7276,7/29/2020,Asia,Tajikistan,60
2738,5/25/2020,Asia,Tajikistan,44
461,5/8/2020,Asia,Tajikistan,12
5279,6/19/2020,Asia,Tajikistan,51
0,4/1/2020,Asia,Tajikistan,0
0,3/17/2020,Asia,Tajikistan,0
0,3/10/2020,Asia,Tajikistan,0
0,2/18/2020,Asia,Tajikistan,0
0,3/19/2020,Asia,Tajikistan,0
15,5/1/2020,Asia,Tajikistan,0
25346,5/14/2020,Asia,Singapore,21
93,2/27/2020,Asia,Singapore,0
3,1/24/2020,Asia,Singapore,0
308925,8/30/2020,Asia,Bangladesh,4206
404760,10/30/2020,Asia,Bangladesh,5886
306794,8/29/2020,Asia,Bangladesh,4174
344264,9/18/2020,Asia,Bangladesh,4859
10,3/20/2020,Asia,Bangladesh,0
168645,7/8/2020,Asia,Bangladesh,2151
290360,8/22/2020,Asia,Bangladesh,3861
0,2/4/2020,Asia,Bangladesh,0
5118253,9/17/2020,Asia,India,83198
7494551,10/18/2020,Asia,India,114031
6549373,10/4/2020,Asia,India,101782
7909959,10/26/2020,Asia,India,119014
1435453,7/27/2020,Asia,India,32771
320,3/22/2020,Asia,India,4
1803695,8/3/2020,Asia,India,38135
125101,5/23/2020,Asia,India,3720
10363,4/14/2020,Asia,India,339
7447,4/11/2020,Asia,India,239
0,1/25/2020,Asia,India,0
0,1/21/2020,Asia,India,0
3,2/4/2020,Asia,India,0
130644,9/7/2020,Asia,Israel,1019
125260,9/4/2020,Asia,Israel,985
6252,4/3/2020,Asia,Israel,34
11145,4/13/2020,Asia,Israel,103
14592,4/23/2020,Asia,Israel,191
7428,4/4/2020,Asia,Israel,39
64458,7/28/2020,Asia,Israel,474
433,3/19/2020,Asia,Israel,0
0,2/13/2020,Asia,Israel,0
19894,6/18/2020,Asia,Israel,303
0,1/2/2020,Asia,Israel,0
87939,9/10/2020,Asia,Oman,751
113354,10/27/2020,Asia,Oman,1190
61247,7/16/2020,Asia,Oman,281
83606,8/20/2020,Asia,Oman,603
51725,7/10/2020,Asia,Oman,236
40070,7/1/2020,Asia,Oman,176
83769,8/21/2020,Asia,Oman,609
5379,5/19/2020,Asia,Oman,26
0,1/26/2020,Asia,Oman,0
0,1/24/2020,Asia,Oman,0
3271,9/16/2020,Asia,Sri Lanka,13
2986,8/28/2020,Asia,Sri Lanka,12
3382,10/2/2020,Asia,Sri Lanka,13
2770,7/26/2020,Asia,Sri Lanka,11
889,5/13/2020,Asia,Sri Lanka,9
2617,7/13/2020,Asia,Sri Lanka,11
1683,6/3/2020,Asia,Sri Lanka,11
2687,7/17/2020,Asia,Sri Lanka,11
197,4/11/2020,Asia,Sri Lanka,7
1,2/20/2020,Asia,Sri Lanka,0
2890,8/16/2020,Asia,Sri Lanka,11
1,2/2/2020,Asia,Sri Lanka,0
316934,10/8/2020,Asia,Pakistan,6544
299659,9/9/2020,Asia,Pakistan,6359
317595,10/9/2020,Asia,Pakistan,6552
313984,10/3/2020,Asia,Pakistan,6507
318266,10/10/2020,Asia,Pakistan,6558
273113,7/26/2020,Asia,Pakistan,5822
4072,4/8/2020,Asia,Pakistan,58
5716,4/14/2020,Asia,Pakistan,96
288047,8/15/2020,Asia,Pakistan,6162
267428,7/22/2020,Asia,Pakistan,5677
2,2/27/2020,Asia,Pakistan,0
5,3/6/2020,Asia,Pakistan,0
0,2/9/2020,Asia,Pakistan,0
0,2/1/2020,Asia,Pakistan,0
0,1/6/2020,Asia,Pakistan,0
0,1/1/2020,Asia,Pakistan,0
22437,9/11/2020,Asia,Lebanon,219
548,4/8/2020,Asia,Lebanon,19
14248,8/27/2020,Asia,Lebanon,139
13,3/3/2020,Asia,Lebanon,0
22,3/7/2020,Asia,Lebanon,0
0,2/10/2020,Asia,Lebanon,0
93933,10/21/2020,Asia,Japan,1679
96534,10/25/2020,Asia,Japan,1711
34372,8/1/2020,Asia,Japan,1006
675,3/13/2020,Asia,Japan,19
19,2/2/2020,Asia,Japan,0
1,1/17/2020,Asia,Japan,0
0,1/6/2020,Asia,Japan,0
0,1/14/2020,Asia,Japan,0
602,5/23/2020,Asia,Palestine,4
39,3/17/2020,Asia,Palestine,0
20,3/10/2020,Asia,Palestine,0
30,3/12/2020,Asia,Palestine,0
0,1/27/2020,Asia,Palestine,0
148,10/30/2020,Asia,Brunei Darussalam,3
146,10/6/2020,Asia,Brunei Darussalam,3
144,9/3/2020,Asia,Brunei Darussalam,3
146,10/9/2020,Asia,Brunei Darussalam,3
138,5/3/2020,Asia,Brunei Darussalam,1
141,5/20/2020,Asia,Brunei Darussalam,1
141,7/30/2020,Asia,Brunei Darussalam,3
141,6/15/2020,Asia,Brunei Darussalam,2
141,7/7/2020,Asia,Brunei Darussalam,3
136,4/14/2020,Asia,Brunei Darussalam,1
40,3/15/2020,Asia,Brunei Darussalam,0
50,3/16/2020,Asia,Brunei Darussalam,0
122449,9/17/2020,Asia,Qatar,208
129431,10/19/2020,Asia,Qatar,224
2376,4/10/2020,Asia,Qatar,6
28272,5/15/2020,Asia,Qatar,14
110911,8/2/2020,Asia,Qatar,174
112383,8/8/2020,Asia,Qatar,180
107430,7/22/2020,Asia,Qatar,160
11,3/7/2020,Asia,Qatar,0
0,1/31/2020,Asia,Qatar,0
0,1/22/2020,Asia,Qatar,0
2059,10/19/2020,Asia,Yemen,597
2064,10/27/2020,Asia,Yemen,600
323,6/1/2020,Asia,Yemen,80
1,4/27/2020,Asia,Yemen,0
1681,7/27/2020,Asia,Yemen,479
1695,7/29/2020,Asia,Yemen,484
205,5/23/2020,Asia,Yemen,33
287,5/30/2020,Asia,Yemen,66
1290,7/7/2020,Asia,Yemen,345
844,6/16/2020,Asia,Yemen,208
87,5/15/2020,Asia,Yemen,13
0,3/16/2020,Asia,Yemen,0
0,2/5/2020,Asia,Yemen,0
0,1/9/2020,Asia,Yemen,0
90441,9/26/2020,Asia,China,4739
90604,10/4/2020,Asia,China,4739
90728,10/9/2020,Asia,China,4739
89986,9/4/2020,Asia,China,4728
85117,7/13/2020,Asia,China,4641
84996,7/10/2020,Asia,China,4641
84054,5/18/2020,Asia,China,4638
81020,3/16/2020,Asia,China,3216
79929,3/1/2020,Asia,China,2872
70618,2/17/2020,Asia,China,1771
1906,8/22/2020,Asia,Yemen,542
2097,9/2/2020,Asia,Jordan,15
1252,8/10/2020,Asia,Jordan,11
437,4/24/2020,Asia,Jordan,7
1179,7/13/2020,Asia,Jordan,10
58855,10/28/2020,Asia,Jordan,668
36053,10/18/2020,Asia,Jordan,330
1008,6/20/2020,Asia,Jordan,9
1224,8/5/2020,Asia,Jordan,11
407,4/18/2020,Asia,Jordan,7
1,3/6/2020,Asia,Jordan,0
0,1/15/2020,Asia,Jordan,0
1672,5/31/2020,Asia,Maldives,5
20,4/13/2020,Asia,Maldives,0
2435,7/5/2020,Asia,Maldives,10
19,4/4/2020,Asia,Maldives,0
21,4/15/2020,Asia,Maldives,0
1850,6/4/2020,Asia,Maldives,7
2501,7/8/2020,Asia,Maldives,12
5679,8/16/2020,Asia,Maldives,22
19,4/9/2020,Asia,Maldives,0
0,2/13/2020,Asia,Maldives,0
551,5/5/2020,Asia,Maldives,1
0,2/11/2020,Asia,Maldives,0
0,1/13/2020,Asia,Maldives,0
137058,9/16/2020,Asia,Kazakhstan,2003
138348,9/20/2020,Asia,Kazakhstan,2014
73468,7/21/2020,Asia,Kazakhstan,585
121973,8/18/2020,Asia,Kazakhstan,1635
1267,4/15/2020,Asia,Kazakhstan,14
2025,4/22/2020,Asia,Kazakhstan,19
670,4/7/2020,Asia,Kazakhstan,6
58253,7/12/2020,Asia,Kazakhstan,264
96774,8/2/2020,Asia,Kazakhstan,823
9304,5/27/2020,Asia,Kazakhstan,37
6,3/15/2020,Asia,Kazakhstan,0
0,2/21/2020,Asia,Kazakhstan,0
0,2/9/2020,Asia,Kazakhstan,0
0,1/29/2020,Asia,Kazakhstan,0
0,12/31/2019,Asia,Kazakhstan,0
23,9/17/2020,Asia,Laos,0
23,10/6/2020,Asia,Laos,0
23,9/18/2020,Asia,Laos,0
23,9/14/2020,Asia,Laos,0
20,8/9/2020,Asia,Laos,0
19,7/9/2020,Asia,Laos,0
19,7/10/2020,Asia,Laos,0
19,6/4/2020,Asia,Laos,0
19,5/27/2020,Asia,Laos,0
0,3/1/2020,Asia,Laos,0
0,2/17/2020,Asia,Laos,0
0,1/18/2020,Asia,Laos,0
3514,9/23/2020,Asia,Thailand,59
3511,9/22/2020,Asia,Thailand,59
599,3/22/2020,Asia,Thailand,1
1388,3/30/2020,Asia,Thailand,7
3082,6/2/2020,Asia,Thailand,57
8,1/27/2020,Asia,Thailand,0
4,1/23/2020,Asia,Thailand,0
21363,10/20/2020,Asia,Malaysia,190
9559,9/9/2020,Asia,Malaysia,128
8800,7/21/2020,Asia,Malaysia,123
8904,7/28/2020,Asia,Malaysia,124
8943,7/29/2020,Asia,Malaysia,124
7059,5/22/2020,Asia,Malaysia,114
550,10/28/2020,Asia,Taiwan,7
498,9/12/2020,Asia,Taiwan,7
543,10/21/2020,Asia,Taiwan,7
509,9/22/2020,Asia,Taiwan,7
490,9/4/2020,Asia,Taiwan,7
458,7/26/2020,Asia,Taiwan,7
443,6/6/2020,Asia,Taiwan,7
395,4/18/2020,Asia,Taiwan,6
53,3/14/2020,Asia,Taiwan,1
18,2/13/2020,Asia,Taiwan,0
1,1/22/2020,Asia,Taiwan,0
24239,10/6/2020,Asia,South Korea,422
13979,7/24/2020,Asia,South Korea,298
6284,3/6/2020,Asia,South Korea,42
7869,3/12/2020,Asia,South Korea,66
10512,4/12/2020,Asia,South Korea,214
9241,3/26/2020,Asia,South Korea,131
17399,8/23/2020,Asia,South Korea,309
195,8/30/2020,Asia,Bhutan,0
3,3/28/2020,Asia,Bhutan,0
1,3/20/2020,Asia,Bhutan,0
281,9/30/2020,Asia,Bhutan,0
271,9/27/2020,Asia,Bhutan,0
67,6/17/2020,Asia,Bhutan,0
101,7/30/2020,Asia,Bhutan,0
2,3/23/2020,Asia,Bhutan,0
102,8/2/2020,Asia,Bhutan,0
0,3/4/2020,Asia,Bhutan,0
331,10/21/2020,Asia,Bhutan,0
47,6/2/2020,Asia,Bhutan,0
128,8/13/2020,Asia,Bhutan,0
0,2/29/2020,Asia,Bhutan,0
0,1/21/2020,Asia,Bhutan,0
48138,9/9/2020,Asia,Nepal,306
90814,10/7/2020,Asia,Nepal,563
22972,8/10/2020,Asia,Nepal,75
9,4/8/2020,Asia,Nepal,0
2912,6/7/2020,Asia,Nepal,11
30483,8/22/2020,Asia,Nepal,137
17944,7/22/2020,Asia,Nepal,40
3104,9/6/2020,Asia,Syria,130
3966,9/25/2020,Asia,Syria,183
5077,10/19/2020,Asia,Syria,248
2973,9/4/2020,Asia,Syria,124
256,6/28/2020,Asia,Syria,9
650,7/27/2020,Asia,Syria,38
42,4/23/2020,Asia,Syria,3
5,3/29/2020,Asia,Syria,0
43,5/1/2020,Asia,Syria,3
10,3/31/2020,Asia,Syria,2
738,7/31/2020,Asia,Syria,41
1332,8/13/2020,Asia,Syria,53
124,6/7/2020,Asia,Syria,6
44,5/4/2020,Asia,Syria,3
0,1/2/2020,Asia,Syria,0
100683,9/23/2020,Asia,Kuwait,588
115483,10/18/2020,Asia,Kuwait,694
113269,10/15/2020,Asia,Kuwait,676
73068,8/12/2020,Asia,Kuwait,486
52007,7/9/2020,Asia,Kuwait,379
665,4/7/2020,Asia,Kuwait,1
123,3/17/2020,Asia,Kuwait,0
0,2/14/2020,Asia,Kuwait,0
0,1/20/2020,Asia,Kuwait,0
488236,10/9/2020,Asia,Iran,27888
148950,5/31/2020,Asia,Iran,7734
