Positive Cases,Reported Date,Country Name,Death Count
0,1/17/2020,Myanmar,0
0,1/3/2020,Myanmar,0
114,4/3/2020,Cambodia,0
122,5/17/2020,Cambodia,0
1,2/16/2020,Cambodia,0
397,4/15/2020,Jordan,7
1,3/15/2020,Jordan,0
0,2/17/2020,Jordan,0
56,3/20/2020,Jordan,0
586,5/15/2020,Jordan,9
0,2/26/2020,Jordan,0
1,3/9/2020,Jordan,0
904,5/13/2020,Maldives,3
1106,5/19/2020,Maldives,4
2,3/8/2020,Maldives,0
955,5/14/2020,Maldives,4
2092,4/5/2020,Indonesia,191
893,3/27/2020,Indonesia,78
16006,5/15/2020,Indonesia,1043
270,5/1/2020,Vietnam,0
212,4/1/2020,Vietnam,0
0,1/19/2020,Vietnam,0
16,2/13/2020,Vietnam,0
24,5/26/2020,Timor Leste,0
24,5/30/2020,Timor Leste,0
22,4/21/2020,Timor Leste,0
0,3/12/2020,Timor Leste,0
522,5/9/2020,Tajikistan,12
3100,5/28/2020,Tajikistan,46
0,3/18/2020,Tajikistan,0
1729,5/19/2020,Tajikistan,41
3563,5/29/2020,Tajikistan,47
1524,5/18/2020,Tajikistan,39
0,1/21/2020,Tajikistan,0
0,1/5/2020,Tajikistan,0
2950,5/21/2020,Uzbekistan,13
23,3/19/2020,Uzbekistan,0
0,1/30/2020,Uzbekistan,0
0,1/11/2020,Uzbekistan,0
0,1/1/2020,Singapore,0
36751,5/27/2020,Bangladesh,522
0,1/28/2020,Bangladesh,0
13387,4/17/2020,India,437
37336,5/2/2020,India,1218
0,1/24/2020,India,0
0,1/14/2020,India,0
187,3/13/2020,Singapore,0
106220,5/10/2020,Iran,6589
2336,3/4/2020,Iran,77
0,2/8/2020,Iran,0
60500,4/7/2020,Iran,3739
0,1/6/2020,Iran,0
0,1/3/2020,Iran,0
9037,3/24/2020,South Korea,120
24,2/8/2020,South Korea,0
11122,5/21/2020,South Korea,264
10450,4/11/2020,South Korea,208
0,1/4/2020,South Korea,0
12942,5/20/2020,Philippines,837
3764,4/8/2020,Philippines,177
1075,3/29/2020,Philippines,68
15588,5/29/2020,Philippines,921
0,1/20/2020,Philippines,0
0,1/14/2020,Philippines,0
0,1/4/2020,Philippines,0
15,4/8/2020,Mongolia,0
35,4/23/2020,Mongolia,0
1,3/11/2020,Mongolia,0
0,1/31/2020,Mongolia,0
0,3/5/2020,Syria,0
0,2/14/2020,Syria,0
0,2/20/2020,Syria,0
0,1/30/2020,Syria,0
0,1/27/2020,Syria,0
0,1/8/2020,Syria,0
0,1/4/2020,Syria,0
4024,5/1/2020,Kuwait,26
5804,5/6/2020,Kuwait,40
22,3/19/2020,Afghanistan,0
0,1/21/2020,Afghanistan,0
34,3/23/2020,Afghanistan,0
16851,5/31/2020,Japan,891
11118,4/21/2020,Japan,186
8100,4/15/2020,Japan,119
7645,4/14/2020,Japan,109
15547,5/8/2020,Japan,557
132,2/23/2020,Japan,1
1,1/16/2020,Japan,0
507,4/30/2020,Palestine,2
0,1/1/2020,Palestine,0
140,3/20/2020,United Arab Emirates,0
23358,5/18/2020,United Arab Emirates,220
8,2/11/2020,United Arab Emirates,0
25459,5/3/2020,Saudi Arabia,176
16299,4/26/2020,Saudi Arabia,136
5,3/7/2020,Saudi Arabia,0
45,3/12/2020,Saudi Arabia,0
5,3/6/2020,Saudi Arabia,0
0,1/17/2020,Saudi Arabia,0
0,2/4/2020,Saudi Arabia,0
22,2/16/2020,Malaysia,0
5251,4/18/2020,Malaysia,86
7629,5/29/2020,Malaysia,115
129,3/11/2020,Malaysia,0
0,1/2/2020,Malaysia,0
153,3/22/2020,Taiwan,2
425,4/22/2020,Taiwan,6
422,4/21/2020,Taiwan,6
440,5/12/2020,Taiwan,7
41,3/3/2020,Taiwan,1
1,1/23/2020,Taiwan,0
734,5/31/2020,Jordan,9
460,5/3/2020,Jordan,9
700,5/23/2020,Jordan,9
0,2/8/2020,Jordan,0
0,1/25/2020,Jordan,0
0,1/19/2020,Jordan,0
19,4/10/2020,Maldives,0
245,4/29/2020,Maldives,0
897,5/12/2020,Maldives,3
0,3/3/2020,Maldives,0
19,4/11/2020,Maldives,0
0,1/9/2020,Maldives,0
2979,4/13/2020,Qatar,7
5008,4/19/2020,Qatar,8
23623,5/12/2020,Qatar,14
0,2/21/2020,Qatar,0
0,2/19/2020,Qatar,0
0,2/25/2020,Qatar,0
0,2/5/2020,Qatar,0
1,4/29/2020,Yemen,0
0,3/10/2020,Yemen,0
0,2/9/2020,Yemen,0
0,2/11/2020,Yemen,0
0,2/2/2020,Yemen,0
5994,1/29/2020,China,132
59,1/12/2020,China,1
59,1/13/2020,China,1
887,4/10/2020,Bahrain,5
2811,4/29/2020,Bahrain,8
79,3/9/2020,Bahrain,0
0,2/13/2020,Bahrain,0
0,1/23/2020,Bahrain,0
0,1/22/2020,Bahrain,0
2,3/25/2020,Bhutan,0
7,5/7/2020,Bhutan,0
4,3/30/2020,Bhutan,0
7,4/25/2020,Bhutan,0
5,4/16/2020,Bhutan,0
0,1/20/2020,Bhutan,0
0,1/14/2020,Bhutan,0
0,1/7/2020,Bhutan,0
1401,5/31/2020,Nepal,6
1,3/17/2020,Nepal,0
0,1/21/2020,Nepal,0
0,1/2/2020,Nepal,0
270,4/8/2020,Kyrgyzstan,4
906,5/8/2020,Kyrgyzstan,12
1433,5/25/2020,Kyrgyzstan,16
843,5/5/2020,Kyrgyzstan,11
0,2/22/2020,Kyrgyzstan,0
0,2/20/2020,Kyrgyzstan,0
0,3/6/2020,Kyrgyzstan,0
0,1/28/2020,Kyrgyzstan,0
0,2/3/2020,Kyrgyzstan,0
0,1/6/2020,Kyrgyzstan,0
16310,5/7/2020,Israel,239
5591,4/2/2020,Israel,21
10,3/4/2020,Israel,0
0,2/17/2020,Israel,0
0,2/15/2020,Israel,0
0,1/11/2020,Israel,0
0,1/1/2020,Israel,0
2,3/14/2020,Turkey,0
10858,5/31/2020,Kazakhstan,38
2652,4/26/2020,Kazakhstan,25
56,3/22/2020,Kazakhstan,0
460,4/5/2020,Kazakhstan,3
1654,4/19/2020,Kazakhstan,17
284,3/30/2020,Kazakhstan,1
0,3/1/2020,Kazakhstan,0
0,1/15/2020,Kazakhstan,0
0,1/4/2020,Kazakhstan,0
0,2/29/2020,Laos,0
0,2/16/2020,Laos,0
3017,5/14/2020,Thailand,56
2258,4/7/2020,Thailand,26
2700,4/18/2020,Thailand,47
35,2/18/2020,Thailand,0
2551,4/12/2020,Thailand,38
131,3/28/2020,Oman,0
7770,5/25/2020,Oman,37
0,1/12/2020,Oman,0
0,1/3/2020,Oman,0
0,1/5/2020,Oman,0
0,1/2/2020,Oman,0
120,3/31/2020,Sri Lanka,1
11,3/15/2020,Sri Lanka,0
1,3/3/2020,Sri Lanka,0
1,2/27/2020,Sri Lanka,0
1,1/29/2020,Sri Lanka,0
0,1/20/2020,Sri Lanka,0
0,1/19/2020,Sri Lanka,0
1,2/4/2020,Sri Lanka,0
11155,4/24/2020,Pakistan,237
478,3/20/2020,Pakistan,2
4322,4/9/2020,Pakistan,63
4,3/1/2020,Pakistan,0
0,1/26/2020,Pakistan,0
0,1/19/2020,Pakistan,0
902,5/17/2020,Lebanon,26
717,4/29/2020,Lebanon,24
886,5/15/2020,Lebanon,26
0,2/12/2020,Lebanon,0
0,2/11/2020,Lebanon,0
1434,4/17/2020,Iraq,80
1602,4/23/2020,Iraq,83
214,3/22/2020,Iraq,17
2767,5/11/2020,Iraq,109
0,1/17/2020,Iraq,0
0,1/12/2020,Iraq,0
0,1/2/2020,Iraq,0
0,2/29/2020,Myanmar,0
0,2/16/2020,Myanmar,0
107,4/19/2020,Myanmar,5
0,1/8/2020,Myanmar,0
122,4/13/2020,Cambodia,0
1,2/20/2020,Cambodia,0
9771,4/30/2020,Indonesia,784
9096,4/28/2020,Indonesia,765
134,3/17/2020,Indonesia,5
271,5/7/2020,Vietnam,0
14,2/10/2020,Vietnam,0
0,1/12/2020,Vietnam,0
24,5/3/2020,Timor Leste,0
0,2/18/2020,Timor Leste,0
0,2/17/2020,Timor Leste,0
0,3/21/2020,Tajikistan,0
0,3/20/2020,Tajikistan,0
0,2/12/2020,Uzbekistan,0
20939,5/8/2020,Singapore,20
31068,5/24/2020,Singapore,23
28343,5/19/2020,Singapore,22
91,2/26/2020,Singapore,0
4,1/27/2020,Singapore,0
26738,5/21/2020,Bangladesh,386
6462,4/29/2020,Bangladesh,155
0,2/3/2020,Bangladesh,0
0,1/19/2020,Bangladesh,0
0,1/5/2020,Bangladesh,0
0,1/18/2020,India,0
29812,5/22/2020,Singapore,23
0,1/4/2020,Singapore,0
0,1/21/2020,Iran,0
762,2/24/2020,South Korea,7
0,1/9/2020,South Korea,0
10,3/9/2020,Philippines,1
3,2/11/2020,Philippines,1
141,5/26/2020,Mongolia,0
38,4/27/2020,Mongolia,0
32,4/20/2020,Mongolia,0
141,5/25/2020,Mongolia,0
0,2/29/2020,Mongolia,0
10,4/1/2020,Syria,2
121,5/27/2020,Syria,4
0,3/12/2020,Syria,0
0,3/1/2020,Syria,0
0,1/29/2020,Syria,0
0,1/11/2020,Syria,0
342,4/3/2020,Kuwait,0
6567,5/8/2020,Kuwait,44
0,2/7/2020,Kuwait,0
0,1/31/2020,Kuwait,0
0,1/1/2020,Kuwait,0
1176,4/23/2020,Afghanistan,40
114,3/30/2020,Afghanistan,4
4,3/9/2020,Afghanistan,0
4,3/10/2020,Afghanistan,0
1,2/25/2020,Afghanistan,0
0,2/1/2020,Afghanistan,0
0,1/15/2020,Afghanistan,0
30,2/14/2020,Japan,1
66,2/19/2020,Japan,1
455,3/8/2020,Japan,6
4,1/28/2020,Japan,0
3,1/26/2020,Japan,0
84,3/27/2020,Palestine,1
0,1/21/2020,Palestine,0
0,1/10/2020,Palestine,0
135,4/6/2020,Brunei Darussalam,1
104,3/25/2020,Brunei Darussalam,0
138,5/1/2020,Brunei Darussalam,1
56,3/18/2020,Brunei Darussalam,0
37,3/14/2020,Brunei Darussalam,0
0,2/16/2020,Brunei Darussalam,0
0,2/15/2020,Brunei Darussalam,0
0,1/13/2020,Brunei Darussalam,0
1783,4/6/2020,United Arab Emirates,10
468,3/29/2020,United Arab Emirates,2
664,4/1/2020,United Arab Emirates,6
10839,4/28/2020,United Arab Emirates,82
8,2/15/2020,United Arab Emirates,0
1,1/28/2020,United Arab Emirates,0
0,1/7/2020,United Arab Emirates,0
1885,4/3/2020,Saudi Arabia,21
11631,4/22/2020,Saudi Arabia,109
6855,5/16/2020,Malaysia,112
6726,5/12/2020,Malaysia,109
5851,4/29/2020,Malaysia,100
93,3/8/2020,Malaysia,0
15,2/8/2020,Malaysia,0
0,1/21/2020,Malaysia,0
0,1/19/2020,Malaysia,0
0,1/8/2020,Malaysia,0
0,1/1/2020,Malaysia,0
429,4/28/2020,Taiwan,6
49,3/13/2020,Taiwan,1
10,2/2/2020,Taiwan,0
711,5/26/2020,Jordan,9
728,5/29/2020,Jordan,9
0,2/15/2020,Jordan,0
35,3/18/2020,Jordan,0
1,3/7/2020,Jordan,0
1,3/13/2020,Jordan,0
0,1/18/2020,Jordan,0
491,5/2/2020,Maldives,1
128,4/25/2020,Maldives,0
0,3/2/2020,Maldives,0
8,3/13/2020,Maldives,0
0,3/4/2020,Maldives,0
0,3/7/2020,Maldives,0
0,1/20/2020,Maldives,0
0,1/19/2020,Maldives,0
0,1/11/2020,Maldives,0
811,4/8/2020,Bahrain,5
237,3/18/2020,Bahrain,1
1907,4/21/2020,Bahrain,7
0,1/7/2020,Bahrain,0
7764,4/24/2020,Qatar,10
0,2/18/2020,Qatar,0
0,2/17/2020,Qatar,0
0,2/6/2020,Qatar,0
0,4/3/2020,Yemen,0
67,5/13/2020,Yemen,11
0,3/22/2020,Yemen,0
130,5/19/2020,Yemen,20
0,3/8/2020,Yemen,0
0,3/9/2020,Yemen,0
0,1/18/2020,Yemen,0
82925,4/10/2020,China,3340
82241,3/31/2020,China,3309
82157,3/30/2020,China,3306
83303,4/14/2020,China,3345
84084,5/24/2020,China,4638
80667,3/6/2020,China,3044
24320,2/5/2020,China,492
2,3/22/2020,Bhutan,0
0,2/14/2020,Bhutan,0
219,5/14/2020,Nepal,0
6,4/4/2020,Nepal,0
5,3/30/2020,Nepal,0
1,2/16/2020,Nepal,0
1,2/14/2020,Nepal,0
1,2/15/2020,Nepal,0
0,1/19/2020,Nepal,0
0,1/6/2020,Nepal,0
16185,5/3/2020,Israel,229
2369,3/26/2020,Israel,5
16506,5/12/2020,Israel,258
250,3/16/2020,Israel,0
260,3/17/2020,Israel,0
0,1/28/2020,Israel,0
0,2/3/2020,Israel,0
124375,5/3/2020,Turkey,3336
27069,4/6/2020,Turkey,574
98,3/18/2020,Turkey,0
0,3/2/2020,Turkey,0
0,2/18/2020,Turkey,0
0,1/8/2020,Turkey,0
1082,5/14/2020,Kyrgyzstan,12
0,2/25/2020,Kyrgyzstan,0
7919,5/23/2020,Kazakhstan,35
6440,5/18/2020,Kazakhstan,34
0,2/13/2020,Kazakhstan,0
0,1/17/2020,Kazakhstan,0
19,5/28/2020,Laos,0
15,4/9/2020,Laos,0
16,4/11/2020,Laos,0
0,1/29/2020,Laos,0
1136,3/27/2020,Thailand,5
827,3/24/2020,Thailand,4
114,3/16/2020,Thailand,1
34,2/15/2020,Thailand,0
0,2/24/2020,Oman,0
1716,4/24/2020,Oman,9
0,1/10/2020,Oman,0
1,2/10/2020,Sri Lanka,0
1,2/19/2020,Sri Lanka,0
1,2/15/2020,Sri Lanka,0
0,1/23/2020,Sri Lanka,0
0,1/12/2020,Sri Lanka,0
187,3/18/2020,Pakistan,0
32081,5/12/2020,Pakistan,706
0,2/23/2020,Pakistan,0
0,1/24/2020,Pakistan,0
0,1/16/2020,Pakistan,0
1,2/23/2020,Lebanon,0
0,1/19/2020,Lebanon,0
0,1/8/2020,Lebanon,0
0,1/2/2020,Lebanon,0
74,3/13/2020,Iraq,8
0,2/19/2020,Iraq,0
0,1/25/2020,Iraq,0
14,3/31/2020,Myanmar,0
5,3/27/2020,Myanmar,0
0,3/4/2020,Myanmar,0
150,4/30/2020,Myanmar,6
117,4/8/2020,Cambodia,0
109,3/31/2020,Cambodia,0
2,3/9/2020,Cambodia,0
0,1/27/2020,Cambodia,0
0,1/9/2020,Cambodia,0
17025,5/17/2020,Indonesia,1089
8211,4/25/2020,Indonesia,689
13645,5/10/2020,Indonesia,959
0,1/15/2020,Indonesia,0
0,1/14/2020,Indonesia,0
255,4/9/2020,Vietnam,0
0,1/3/2020,Vietnam,0
23,3/20/2020,Uzbekistan,0
3164,5/25/2020,Uzbekistan,13
0,2/9/2020,Uzbekistan,0
0,1/13/2020,Uzbekistan,0
0,2/15/2020,Uzbekistan,0
24,5/7/2020,Timor Leste,0
0,3/14/2020,Timor Leste,0
0,2/14/2020,Timor Leste,0
0,2/2/2020,Timor Leste,0
0,4/9/2020,Tajikistan,0
0,4/28/2020,Tajikistan,0
0,2/20/2020,Tajikistan,0
0,3/3/2020,Tajikistan,0
160,3/10/2020,Singapore,0
39,3/25/2020,Bangladesh,4
482,4/12/2020,Bangladesh,30
0,1/6/2020,Bangladesh,0
0,1/11/2020,Bangladesh,0
1251,3/31/2020,India,32
44608,5/31/2020,Bangladesh,610
103135,5/8/2020,Iran,6486
8042,3/11/2020,Iran,291
5823,3/8/2020,Iran,145
43,2/24/2020,Iran,8
0,2/9/2020,Iran,0
10674,4/20/2020,South Korea,236
10801,5/4/2020,South Korea,252
2931,2/29/2020,South Korea,16
28,2/11/2020,South Korea,0
11086,5/12/2020,Philippines,726
3,2/22/2020,Philippines,1
3,3/3/2020,Philippines,1
0,1/17/2020,Philippines,0
16,4/10/2020,Mongolia,0
12,3/31/2020,Mongolia,0
1,3/15/2020,Mongolia,0
0,2/3/2020,Mongolia,0
0,1/1/2020,Mongolia,0
43,4/29/2020,Syria,3
342,4/4/2020,Kuwait,0
0,2/18/2020,Kuwait,0
0,2/6/2020,Kuwait,0
106,5/26/2020,Syria,4
19,4/11/2020,Syria,2
0,2/2/2020,Syria,0
0,1/22/2020,Syria,0
996,4/20/2020,Afghanistan,33
521,4/11/2020,Afghanistan,15
5339,5/15/2020,Afghanistan,136
1364,3/27/2020,Japan,46
950,3/20/2020,Japan,33
230,2/29/2020,Japan,3
52,2/16/2020,Japan,1
60,3/25/2020,Palestine,0
0,3/4/2020,Palestine,0
0,2/19/2020,Palestine,0
560,5/18/2020,Palestine,4
0,1/30/2020,Palestine,0
0,1/2/2020,Palestine,0
141,5/21/2020,Brunei Darussalam,1
136,4/16/2020,Brunei Darussalam,1
0,2/17/2020,Brunei Darussalam,0
153,3/22/2020,United Arab Emirates,2
33170,5/30/2020,United Arab Emirates,260
3260,4/11/2020,United Arab Emirates,16
7,2/10/2020,United Arab Emirates,0
8,2/16/2020,United Arab Emirates,0
0,2/27/2020,Saudi Arabia,0
0,2/23/2020,Saudi Arabia,0
0,2/22/2020,Saudi Arabia,0
0,2/20/2020,Saudi Arabia,0
0,3/2/2020,Jordan,0
576,5/13/2020,Jordan,9
268,3/31/2020,Jordan,5
1,3/5/2020,Jordan,0
153,3/26/2020,Jordan,0
112,3/24/2020,Jordan,0
19,4/12/2020,Maldives,0
13,3/26/2020,Maldives,0
0,1/29/2020,Maldives,0
0,1/15/2020,Maldives,0
83,3/7/2020,Malaysia,0
4228,4/10/2020,Malaysia,67
3483,4/5/2020,Malaysia,57
5305,4/19/2020,Malaysia,88
0,1/9/2020,Malaysia,0
0,1/11/2020,Malaysia,0
39,2/29/2020,Taiwan,1
45,3/10/2020,Taiwan,1
17,2/8/2020,Taiwan,0
18,2/14/2020,Taiwan,0
20,2/17/2020,Taiwan,1
1700,4/17/2020,Bahrain,7
339,3/24/2020,Bahrain,2
1,2/24/2020,Bahrain,0
0,2/16/2020,Bahrain,0
0,2/15/2020,Bahrain,0
0,1/11/2020,Bahrain,0
6,4/22/2020,Bhutan,0
20,5/15/2020,Bhutan,0
31,5/29/2020,Bhutan,0
1,2/22/2020,Nepal,0
49,4/26/2020,Nepal,0
1,2/2/2020,Nepal,0
0,1/9/2020,Nepal,0
7141,4/23/2020,Qatar,10
30972,5/17/2020,Qatar,15
3711,4/16/2020,Qatar,7
0,1/20/2020,Qatar,0
0,1/1/2020,Qatar,0
1,4/17/2020,Yemen,0
1,4/16/2020,Yemen,0
0,3/3/2020,Yemen,0
0,1/21/2020,Yemen,0
84102,5/26/2020,China,4638
81130,3/19/2020,China,3249
81229,3/20/2020,China,3253
83004,4/11/2020,China,3343
74652,2/20/2020,China,2120
4528,1/28/2020,China,106
11586,4/14/2020,Israel,116
16101,5/2/2020,Israel,225
13713,4/21/2020,Israel,177
7,3/1/2020,Israel,0
0,1/17/2020,Israel,0
0,1/4/2020,Israel,0
18135,4/3/2020,Turkey,356
120204,5/1/2020,Turkey,3174
13531,4/1/2020,Turkey,214
0,2/2/2020,Turkey,0
0,1/20/2020,Turkey,0
298,4/10/2020,Kyrgyzstan,5
795,5/3/2020,Kyrgyzstan,10
1044,5/13/2020,Kyrgyzstan,12
0,3/8/2020,Kyrgyzstan,0
14,3/23/2020,Kyrgyzstan,0
466,4/16/2020,Kyrgyzstan,5
0,2/28/2020,Kyrgyzstan,0
0,3/5/2020,Kyrgyzstan,0
0,1/23/2020,Kyrgyzstan,0
7770,5/26/2020,Oman,37
6,3/1/2020,Oman,0
0,1/25/2020,Oman,0
199,4/12/2020,Sri Lanka,7
151,4/4/2020,Sri Lanka,4
619,4/29/2020,Sri Lanka,7
310,4/22/2020,Sri Lanka,7
665,5/1/2020,Sri Lanka,7
935,5/16/2020,Sri Lanka,9
0,1/6/2020,Sri Lanka,0
19103,5/3/2020,Pakistan,440
5374,4/13/2020,Pakistan,93
495,3/21/2020,Pakistan,3
7481,4/18/2020,Pakistan,143
6,3/9/2020,Pakistan,0
870,5/13/2020,Lebanon,26
333,3/26/2020,Lebanon,4
248,3/23/2020,Lebanon,4
0,1/29/2020,Lebanon,0
0,2/4/2020,Lebanon,0
0,1/6/2020,Lebanon,0
0,1/10/2020,Lebanon,0
0,1/7/2020,Lebanon,0
5417,5/13/2020,Kazakhstan,32
0,2/6/2020,Kazakhstan,0
2,3/25/2020,Laos,0
9,3/31/2020,Laos,0
6,3/30/2020,Laos,0
12,4/7/2020,Laos,0
0,2/21/2020,Laos,0
0,1/15/2020,Laos,0
0,1/19/2020,Laos,0
0,1/24/2020,Laos,0
721,3/23/2020,Thailand,1
2423,4/9/2020,Thailand,32
50,3/7/2020,Thailand,1
70,3/12/2020,Thailand,1
2,1/20/2020,Thailand,0
3042,5/26/2020,Thailand,57
2085,5/1/2020,Iraq,93
70,3/12/2020,Iraq,8
26,3/4/2020,Iraq,0
0,2/7/2020,Iraq,0
0,2/17/2020,Iraq,0
0,1/9/2020,Iraq,0
0,2/12/2020,Myanmar,0
0,2/20/2020,Myanmar,0
0,1/14/2020,Myanmar,0
24,3/20/2020,Cambodia,0
1,2/12/2020,Cambodia,0
0,1/3/2020,Cambodia,0
0,1/13/2020,Cambodia,0
172,3/19/2020,Indonesia,5
4557,4/14/2020,Indonesia,399
34,3/12/2020,Indonesia,1
0,2/23/2020,Indonesia,0
2,3/6/2020,Indonesia,0
320,5/18/2020,Vietnam,0
53,3/14/2020,Vietnam,0
0,1/10/2020,Vietnam,0
0,1/6/2020,Vietnam,0
1716,4/23/2020,Uzbekistan,7
0,2/18/2020,Uzbekistan,0
0,2/1/2020,Uzbekistan,0
0,1/12/2020,Uzbekistan,0
18,4/17/2020,Timor Leste,0
24,5/28/2020,Timor Leste,0
24,4/25/2020,Timor Leste,0
0,3/20/2020,Timor Leste,0
24,5/22/2020,Timor Leste,0
24,5/18/2020,Timor Leste,0
3100,5/26/2020,Tajikistan,46
0,3/28/2020,Tajikistan,0
0,4/15/2020,Tajikistan,0
0,3/5/2020,Tajikistan,0
0,2/21/2020,Tajikistan,0
0,1/10/2020,Tajikistan,0
3,1/25/2020,Singapore,0
0,1/12/2020,Singapore,0
0,1/9/2020,Singapore,0
23870,5/19/2020,Bangladesh,349
0,1/27/2020,Bangladesh,0
0,1/8/2020,Bangladesh,0
52952,5/7/2020,India,1783
35043,5/1/2020,India,1147
3,2/14/2020,India,0
1,2/1/2020,India,0
50468,4/3/2020,Iran,3160
87026,4/24/2020,Iran,5481
29406,3/27/2020,Iran,2234
0,2/4/2020,Iran,0
0,1/13/2020,Iran,0
10991,5/14/2020,South Korea,260
10237,4/5/2020,South Korea,183
4,1/30/2020,South Korea,0
140,3/16/2020,Philippines,12
8212,4/30/2020,Philippines,558
12305,5/17/2020,Philippines,817
3,3/6/2020,Philippines,1
3,2/15/2020,Philippines,1
38,4/29/2020,Mongolia,0
5,3/19/2020,Mongolia,0
4,3/18/2020,Mongolia,0
140,5/19/2020,Mongolia,0
0,2/16/2020,Mongolia,0
0,2/25/2020,Mongolia,0
15874,5/12/2020,Japan,643
2178,4/2/2020,Japan,57
15354,5/6/2020,Japan,543
619,3/12/2020,Japan,15
514,3/10/2020,Japan,9
3,1/27/2020,Japan,0
0,1/4/2020,Japan,0
0,1/3/2020,Japan,0
217,4/6/2020,Palestine,1
44,3/19/2020,Palestine,0
287,4/15/2020,Palestine,2
0,2/4/2020,Palestine,0
135,4/10/2020,Brunei Darussalam,1
141,5/9/2020,Brunei Darussalam,1
138,5/4/2020,Brunei Darussalam,1
0,3/2/2020,Brunei Darussalam,0
0,2/25/2020,Brunei Darussalam,0
0,1/26/2020,Brunei Darussalam,0
0,1/24/2020,Brunei Darussalam,0
0,1/6/2020,Brunei Darussalam,0
0,1/11/2020,Brunei Darussalam,0
908,4/19/2020,Afghanistan,30
13036,5/29/2020,Afghanistan,235
784,4/16/2020,Afghanistan,25
16,3/16/2020,Afghanistan,0
21,2/29/2020,United Arab Emirates,0
13,2/23/2020,United Arab Emirates,0
9,2/17/2020,United Arab Emirates,0
9,2/18/2020,United Arab Emirates,0
0,1/15/2020,United Arab Emirates,0
0,1/9/2020,United Arab Emirates,0
1229,3/30/2020,Saudi Arabia,8
41014,5/12/2020,Saudi Arabia,255
7,3/8/2020,Saudi Arabia,0
15,3/10/2020,Saudi Arabia,0
0,1/2/2020,Saudi Arabia,0
278,4/2/2020,Jordan,5
13,3/23/2020,Maldives,0
13,3/27/2020,Maldives,0
0,2/4/2020,Maldives,0
2031,3/27/2020,Malaysia,23
5691,4/25/2020,Malaysia,96
7604,5/27/2020,Malaysia,115
197,3/14/2020,Malaysia,0
22,2/23/2020,Malaysia,0
429,4/26/2020,Taiwan,6
45,3/9/2020,Taiwan,1
44,3/6/2020,Taiwan,1
67,3/17/2020,Taiwan,1
26,2/22/2020,Taiwan,1
4199,5/8/2020,Bahrain,8
52,3/6/2020,Bahrain,0
0,1/20/2020,Bahrain,0
0,1/9/2020,Bahrain,0
0,1/2/2020,Bahrain,0
2,3/24/2020,Bhutan,0
9,4/6/2020,Nepal,0
12,4/13/2020,Nepal,0
5,3/31/2020,Nepal,0
1,3/11/2020,Nepal,0
291,5/17/2020,Nepal,1
1,1/29/2020,Nepal,0
0,1/11/2020,Nepal,0
12564,4/30/2020,Qatar,10
2512,4/11/2020,Qatar,6
24,3/11/2020,Qatar,0
18,3/10/2020,Qatar,0
0,2/13/2020,Qatar,0
0,2/11/2020,Qatar,0
0,1/8/2020,Qatar,0
180,5/21/2020,Yemen,29
1,4/15/2020,Yemen,0
26,5/8/2020,Yemen,6
10,5/4/2020,Yemen,2
0,3/24/2020,Yemen,0
0,3/15/2020,Yemen,0
0,3/5/2020,Yemen,0
0,2/8/2020,Yemen,0
0,2/13/2020,Yemen,0
82527,4/4/2020,China,3330
83849,4/21/2020,China,4636
80932,3/12/2020,China,3172
386,1/21/2020,China,6
59,1/10/2020,China,0
59,1/8/2020,China,0
0,3/22/2020,Syria,0
43,4/30/2020,Syria,3
3440,4/29/2020,Kuwait,23
208,3/27/2020,Kuwait,0
5278,5/5/2020,Kuwait,40
1524,4/17/2020,Kuwait,3
52167,4/12/2020,Turkey,1101
148067,5/17/2020,Turkey,4096
0,3/4/2020,Turkey,0
0,1/31/2020,Turkey,0
178,3/15/2020,Israel,0
10,3/3/2020,Israel,0
2,2/27/2020,Israel,0
33,3/18/2020,Kazakhstan,0
7597,5/22/2020,Kazakhstan,35
0,2/16/2020,Kazakhstan,0
0,3/3/2020,Kazakhstan,0
19,5/4/2020,Laos,0
3000,5/9/2020,Thailand,55
2987,5/5/2020,Thailand,54
2969,5/4/2020,Thailand,54
43,3/4/2020,Thailand,1
0,1/5/2020,Thailand,0
298,4/6/2020,Oman,2
231,4/3/2020,Oman,1
4019,5/14/2020,Oman,17
0,2/10/2020,Oman,0
771,5/6/2020,Sri Lanka,9
42125,5/18/2020,Pakistan,903
0,2/18/2020,Pakistan,0
0,2/19/2020,Pakistan,0
368,3/27/2020,Lebanon,6
632,4/14/2020,Lebanon,20
0,2/19/2020,Lebanon,0
0,1/27/2020,Lebanon,0
0,1/22/2020,Lebanon,0
630,3/31/2020,Iraq,46
1,2/25/2020,Iraq,0
0,2/12/2020,Iraq,0
0,1/28/2020,Iraq,0
0,1/1/2020,Iraq,0
0,2/29/2020,Kyrgyzstan,0
0,2/27/2020,Kyrgyzstan,0
746,5/1/2020,Kyrgyzstan,8
111,4/20/2020,Myanmar,5
177,5/9/2020,Myanmar,6
180,5/11/2020,Myanmar,6
176,5/8/2020,Myanmar,6
2,3/24/2020,Myanmar,0
0,3/7/2020,Myanmar,0
0,3/2/2020,Myanmar,0
0,2/15/2020,Myanmar,0
124,5/28/2020,Cambodia,0
107,3/30/2020,Cambodia,0
118,4/9/2020,Cambodia,0
1,2/29/2020,Cambodia,0
0,1/23/2020,Cambodia,0
